year,selling_price,transmission,potencia_motor_hp,nivel_seguridad,score_calidad,eficiencia_km_l,calidad_auto_num
2010,270000,0,247,1.1,5.2,9.719976318603152,1
2004,70000,0,305,2.1,5.5,9.45000945000945,1
2010,225000,0,328,1.1,5.5,9.720062208398131,1
2014,420000,0,240,2.4,6.6000000000000005,10.799969142945306,1
2015,280000,0,365,1.4,6.800000000000001,11.069936331078392,1
2013,400000,0,213,2.2,6.3,10.529937936798676,1
2015,850000,0,240,1.1,6.0,11.069962160856615,1
2011,550000,0,116,1.8,5.1,9.99000999000999,1
2011,550000,0,105,1.5,5.300000000000001,9.99000999000999,1
2018,1000000,0,145,2.0,6.6000000000000005,11.88001188001188,1
2014,350000,0,294,2.0,6.2,10.800027953013524,1
2011,350000,0,141,2.4,6.5,9.99000999000999,1
2007,170000,0,237,1.0,5.9,9.45000945000945,1
2020,828999,0,385,2.4,8.299999999999999,12.423124231242312,2
2020,1119000,0,152,3.1,7.4,12.423124231242312,1
2020,746000,0,257,3.3,7.1,12.41340782122905,1
2020,1030000,0,221,2.3,6.6000000000000005,12.423124231242312,1
2020,1334000,0,285,2.1,6.800000000000001,12.423124231242312,1
2020,811999,0,252,2.0,7.0,12.423124231242312,1
2020,1331000,0,205,2.3,6.4,12.423124231242312,1
2020,852000,0,313,2.1,6.9,12.423124231242312,1
2006,45000,0,342,1.5,6.5,9.45000945000945,1
2013,430000,0,69,1.7,5.1,10.529957729741112,1
2011,140000,0,189,1.7,5.300000000000001,9.99000999000999,1
2015,830000,0,374,1.2,6.2,11.069993990574693,1
2009,409999,0,150,1.7,6.0,9.45000945000945,1
2012,190000,0,122,1.0,5.8,10.259961781642364,1
2007,200000,0,74,1.4,5.1,9.45000945000945,1
2006,120000,0,301,1.6,5.8,9.45000945000945,1
2019,850000,0,252,2.2,7.0,12.150077760497668,1
2011,95000,0,275,2.2,6.3,9.99000999000999,1
2013,213000,0,321,1.3,6.2,10.530056730680636,1
2018,660000,0,280,3.1,7.5,11.879870747006272,2
2017,415000,0,193,1.7,6.3,11.609958506224066,1
2019,1100000,0,353,2.7,7.199999999999999,12.149576669802446,1
2012,650000,0,363,2.0,6.6000000000000005,10.25996207485509,1
2016,969999,1,74,2.1,5.6000000000000005,11.34007257646449,1
2016,1250000,0,387,1.1,6.1,11.34007257646449,1
2017,715000,1,88,2.5,5.9,11.610086843449588,1
2017,715000,1,317,2.6,6.7,11.610086843449588,1
2016,565000,0,390,1.6,7.5,11.340056941562514,2
2013,615000,0,260,2.0,6.6000000000000005,10.530118264230822,1
2007,199000,0,147,1.0,5.5,9.449949613705073,1
2010,325000,0,221,2.4,6.3,9.7200004899379,1
2012,409999,0,83,1.3,5.2,10.260168559912056,1
2012,500000,1,300,2.4,6.2,10.260064125400785,1
2011,225000,0,161,2.4,5.4,9.989975655162535,1
2007,135000,0,340,1.0,5.699999999999999,9.45000945000945,1
2012,750000,1,176,3.5,6.3,10.259961781642364,1
2009,155000,0,92,1.1,5.5,9.45000945000945,1
2012,335000,0,313,1.2,5.699999999999999,10.259963490519528,1
2005,114999,0,358,1.4,5.8,9.450003570080684,1
2007,699000,0,76,1.7,5.6000000000000005,9.449975412193696,1
2004,110000,0,66,1.8,4.9,9.45000945000945,0
2012,300000,0,86,1.2,5.2,10.259961781642364,1
2014,700000,0,95,1.1,5.0,10.799969142945306,1
2017,700000,0,330,1.0,6.5,11.610019446782571,1
2013,210000,0,129,1.4,5.8,10.53001053001053,1
2012,600000,0,244,2.4,6.4,10.260005643003105,1
2012,180000,0,287,1.6,5.6000000000000005,10.259995918018,1
2011,220000,0,128,2.1,6.3,9.990009990009993,1
2009,70000,0,112,1.3,4.699999999999999,9.45000945000945,0
2018,950000,0,296,2.1,7.199999999999999,11.879911070379988,1
2014,800000,0,256,1.8,5.699999999999999,10.79971920730061,1
2012,700000,0,61,2.2,5.6000000000000005,10.260005643003105,1
2016,265000,0,166,2.3,6.0,11.340118504238369,1
2011,175000,0,205,1.8,5.4,9.99000999000999,1
2012,260000,0,219,1.4,5.4,10.25995734624474,1
2013,950000,0,298,1.2,5.699999999999999,10.530056730680636,1
2009,250000,0,185,2.0,5.300000000000001,9.45000945000945,1
2015,630000,0,216,1.4,6.3,11.07002900347599,1
2012,35000,0,364,2.3,6.4,10.260018174889336,1
2013,450000,0,267,1.9,6.3,10.526315789473683,1
2018,3800000,1,262,4.3,8.2,11.879306248515087,2
2013,1580000,1,375,2.8,7.800000000000001,10.530053507364917,2
2019,4950000,1,186,4.2,7.800000000000001,12.150176177554576,2
2016,535000,0,343,1.4,6.7,11.34011728182132,1
2012,225000,0,214,1.8,6.0,10.26004551729284,1
2017,550000,1,195,2.0,6.5,11.609852906841,1
2016,670000,0,210,1.9,6.6000000000000005,11.339185953711093,1
2015,625000,0,91,1.8,5.8,11.070035296303178,1
2017,520000,1,74,3.1,7.199999999999999,11.609411244891197,1
2016,239000,0,187,2.1,7.0,11.340063614991012,1
2017,2600000,1,155,2.9,7.4,11.60996504357245,1
2015,750000,0,372,1.1,6.1,11.070069829039248,1
2012,229999,0,362,2.4,7.4,10.260085253598566,1
2013,1300000,1,160,2.0,5.6000000000000005,10.529915760673914,1
2005,80000,0,177,2.2,5.2,9.45000250530289,1
2012,385000,0,69,1.7,5.6000000000000005,10.260052878734069,1
2015,760000,0,176,2.2,5.9,11.06999259866776,1
2017,600000,0,239,1.7,6.1,11.609915622347597,1
2014,330000,0,283,2.0,6.1,10.8000108000108,1
2009,150000,0,283,1.5,6.4,9.45000945000945,1
2008,105000,0,307,2.1,5.699999999999999,9.450009450009452,1
2013,185000,0,313,1.4,5.9,10.530067392431311,1
2014,260000,0,378,2.1,6.9,10.80006912044237,1
2012,450000,0,385,1.3,5.8,10.259917920656637,1
2016,500000,0,196,2.1,6.7,11.339898537749926,1
2012,260000,0,289,1.4,5.699999999999999,10.260093366849638,1
2012,265000,0,100,1.4,6.0,10.26004551729284,1
2017,800000,0,99,2.2,5.8,11.610252746271325,1
2016,869999,0,331,2.2,7.0,11.339957758657349,1
2018,690000,0,311,3.0,7.1,11.88001188001188,1
2011,825000,0,84,2.4,5.9,9.99000999000999,1
2006,160000,0,197,1.2,5.8,9.450007472724556,1
2006,300000,0,68,1.4,4.8,9.45000945000945,0
2005,100000,0,355,1.4,5.8,9.45000945000945,1
2015,530000,0,116,1.5,6.0,11.070057650559972,1
2016,360000,0,361,1.5,7.0,11.34001134001134,1
2015,220000,0,178,2.0,6.2,11.06990645929042,1
2017,178000,0,322,1.4,6.7,11.61016386917004,1
2018,515000,0,230,2.4,6.9,11.879306248515087,1
2014,300000,0,263,1.9,6.4,10.800135773135434,1
2008,105000,0,116,1.3,5.6000000000000005,9.450009450009452,1
2013,185000,0,204,1.5,5.5,10.530067392431311,1
2012,150000,0,84,1.1,5.300000000000001,10.259961781642364,1
2014,260000,0,170,2.4,6.5,10.80006912044237,1
2012,450000,0,114,1.5,4.9,10.259917920656637,0
2016,500000,0,206,2.3,6.800000000000001,11.339898537749926,1
2012,260000,0,91,1.8,6.1,10.260093366849638,1
2012,265000,0,146,1.3,5.1,10.26004551729284,1
2017,750000,0,219,1.3,6.2,11.609907120743037,1
2017,800000,0,131,2.0,6.3,11.610252746271325,1
2016,869999,0,81,2.4,5.8,11.339957758657349,1
2012,950000,0,297,1.3,5.6000000000000005,10.259961781642364,1
2018,690000,0,242,2.2,7.1,11.88001188001188,1
2011,825000,0,195,1.6,5.300000000000001,9.99000999000999,1
2013,170000,0,105,1.6,5.6000000000000005,10.529957729741112,1
2006,160000,0,64,2.2,4.8,9.450007472724556,0
2006,300000,0,71,1.7,5.2,9.45000945000945,1
2015,315000,0,86,1.1,5.6000000000000005,11.07011070110701,1
2006,90000,0,143,2.4,5.6000000000000005,9.45000945000945,1
2005,100000,0,95,1.6,5.0,9.45000945000945,1
2008,65000,0,111,2.0,5.0,9.45000945000945,1
2012,312000,0,189,2.0,6.0,10.260034884118609,1
2018,700000,0,133,2.1,7.0,11.879870747006272,1
2005,150000,0,307,1.0,5.0,9.450085452900373,1
2013,450000,0,71,1.1,5.2,10.53001053001053,1
2010,229999,0,114,2.4,5.699999999999999,9.71998347602809,1
2008,111000,0,395,2.2,5.9,9.45000945000945,1
2012,250000,0,313,1.2,6.1,10.260018174889336,1
2019,750000,0,218,2.9,7.199999999999999,12.148058252427184,1
2017,774000,1,150,2.9,6.800000000000001,11.611624834874505,1
2018,711000,1,219,3.0,7.199999999999999,11.88216039279869,1
2017,600000,0,379,1.6,7.6,11.60981092159196,2
2015,455000,0,163,2.1,6.2,11.07006262848401,1
2015,225000,0,150,1.3,5.4,11.070047787143096,1
2019,650000,0,374,3.3,8.2,12.15066828675577,2
2013,200000,0,340,2.0,6.9,10.5300844512773,1
2016,875000,1,127,2.0,6.1,11.339953414245432,1
2017,750000,1,231,3.3,7.3,11.610019446782571,1
2019,725000,1,230,3.0,7.9,12.14999723863699,2
2007,100000,0,202,2.3,5.8,9.45000945000945,1
2019,1100000,0,284,2.5,7.9,12.149930137901707,2
2017,2700000,1,256,3.0,6.800000000000001,11.609907120743037,1
2016,280000,0,257,2.2,6.7,11.34010452618085,1
2009,150000,0,232,1.4,5.0,9.45000945000945,1
2010,200000,0,212,1.5,5.6000000000000005,9.720062208398131,1
2010,148000,0,212,1.8,5.8,9.719967729707138,1
2011,254999,0,69,1.9,5.6000000000000005,9.99000999000999,1
2013,360000,0,249,1.4,5.6000000000000005,10.53001053001053,1
2006,95000,0,71,2.5,4.8,9.450009450009452,0
2007,185000,0,88,2.1,5.300000000000001,9.45000945000945,1
2012,185000,0,102,1.4,5.4,10.260093366849638,1
2019,300000,0,147,3.0,7.0,12.149684108213188,1
2018,800000,0,170,2.7,6.9,11.88001188001188,1
2000,60000,0,128,2.3,5.8,9.45000945000945,1
2010,80000,0,178,1.5,6.1,9.720062208398131,1
2018,500000,0,326,2.3,6.800000000000001,11.88001188001188,1
2013,250000,0,306,1.1,6.1,10.530116132137914,1
2010,250000,0,378,2.5,7.4,9.719944110321366,1
2005,125000,0,81,1.5,4.8,9.45000945000945,0
2002,100000,0,385,1.3,6.4,9.45000945000945,1
2010,480000,0,251,1.7,6.5,9.71995723218818,1
2018,320000,0,149,2.4,6.2,11.879776660198788,1
2010,130000,0,193,1.3,5.5,9.720062208398131,1
2006,57000,0,358,1.9,6.7,9.45000945000945,1
2005,75000,0,184,1.1,5.2,9.45000945000945,1
2003,60000,0,249,1.8,5.1,9.45000945000945,1
2008,125000,0,382,1.6,5.8,9.45000945000945,1
2004,105000,0,141,1.8,4.6000000000000005,9.45000945000945,0
2008,125000,0,286,1.5,5.4,9.4499741990836,1
1998,69000,0,239,1.9,5.300000000000001,9.45000945000945,1
2012,130000,0,383,1.1,5.9,10.260034884118609,1
2019,630000,0,372,2.6,7.3,12.149930137901707,1
2016,330000,0,211,1.4,6.2,11.339925610088,1
2014,340000,0,213,1.7,6.1,10.799913600691193,1
2006,60000,0,364,1.6,5.4,9.45000945000945,1
2014,550000,0,280,1.9,6.5,10.800055157198017,1
2014,480000,0,353,1.9,7.3,10.79998429093194,1
2013,315000,0,95,1.6,4.9,10.530056730680636,0
2012,165000,0,181,1.3,5.6000000000000005,10.260005643003105,1
2016,170000,0,241,1.9,6.5,11.340028486151558,1
2018,550000,0,155,3.4,7.1,11.88001188001188,1
2018,465000,0,163,2.3,6.2,11.879740473361966,1
2012,120000,0,141,1.1,4.8,10.259961781642364,0
2008,220000,0,83,1.4,4.5,9.449973899425787,0
2011,180000,0,227,1.6,5.8,9.99000999000999,1
2006,150000,0,397,1.5,6.1,9.449937182498498,1
2016,520000,0,162,2.3,6.0,11.339925610088,1
2013,430000,0,323,1.7,6.4,10.530056730680636,1
2009,300000,0,290,1.4,5.8,9.45000945000945,1
2020,1000000,0,241,3.4,7.7,12.41927471435668,2
2017,725000,0,174,1.2,6.0,11.609907120743037,1
2011,500000,0,326,1.2,6.0,9.990009990009993,1
2011,250000,0,286,1.4,5.4,9.99000999000999,1
2018,700000,0,275,2.1,6.5,11.880070875687773,1
2011,185000,0,357,2.1,7.199999999999999,9.99000999000999,1
2011,200000,0,321,1.5,6.1,9.99000999000999,1
2004,315000,0,62,2.1,5.2,9.45000945000945,1
2019,1100000,0,389,3.1,8.0,12.149930137901707,2
2001,52000,0,380,1.4,5.1,9.45000945000945,1
2017,600000,0,95,1.8,6.2,11.610356437942643,1
2019,1700000,0,243,2.8,6.7,12.15066828675577,1
2015,451000,0,239,2.3,7.199999999999999,11.07002900347599,1
2016,370000,0,184,1.0,6.5,11.34001134001134,1
2017,2700000,1,219,2.5,7.0,11.609907120743037,1
2016,280000,0,171,2.3,7.1,11.34010452618085,1
2017,350000,0,193,1.4,6.800000000000001,11.609907120743037,1
2011,250000,0,394,1.2,5.9,9.99000999000999,1
2014,204999,0,261,1.9,6.4,10.80006912044237,1
2019,500000,0,211,2.5,7.6,12.149684108213188,2
2009,150000,0,387,1.7,5.9,9.45000945000945,1
2010,175000,0,396,2.2,6.7,9.720062208398131,1
2009,170000,0,136,1.8,5.0,9.450081211635412,1
2010,200000,0,324,1.8,6.800000000000001,9.720062208398131,1
2018,800000,0,313,2.4,7.199999999999999,11.88001188001188,1
2017,1200000,1,129,3.2,7.5,11.610086843449588,2
2008,400000,0,82,2.1,5.300000000000001,9.45000945000945,1
2010,148000,0,272,1.4,5.8,9.719967729707138,1
2014,200000,0,332,1.5,6.1,10.799952480209088,1
2016,284000,0,157,2.2,6.4,11.340118504238369,1
2007,80000,0,182,1.5,4.9,9.45000945000945,0
2014,170000,0,84,1.6,5.2,10.80004488330341,1
2011,150000,0,97,1.5,4.699999999999999,9.99000999000999,0
2010,110000,0,318,1.2,5.9,9.720025727365591,1
2016,400000,0,254,1.5,6.0,11.34007257646449,1
2013,275000,0,329,2.2,7.3,10.53001053001053,1
2013,800000,0,325,1.7,6.4,10.53001053001053,1
2014,550000,0,125,1.7,5.8,10.800043200172802,1
2007,125000,0,258,1.2,5.5,9.45000945000945,1
2010,135000,0,201,1.3,5.5,9.719944110321366,1
2012,349000,0,300,1.1,6.0,10.259988098413809,1
2014,458000,0,268,1.0,5.6000000000000005,10.8000108000108,1
2018,300000,0,185,2.7,6.5,11.880112691354674,1
2008,95000,0,325,1.6,6.0,9.45000945000945,1
2018,850000,0,364,2.4,7.4,11.879870747006272,1
2019,750000,0,235,3.5,8.2,12.150077760497668,2
2013,190000,0,106,1.6,5.0,10.53001053001053,1
2009,150000,0,119,2.2,5.5,9.45000945000945,1
2009,114999,0,340,1.3,5.5,9.450026299601497,1
2010,320000,0,194,1.4,5.5,9.71998347602809,1
2019,300000,0,392,2.9,7.5,12.15005315648256,2
2016,275000,0,180,1.0,5.8,11.340038130878217,1
2010,140000,0,226,1.0,5.4,9.71998347602809,1
2020,830000,0,102,2.2,7.1,12.41927471435668,1
2013,380000,0,105,1.3,5.6000000000000005,10.5300844512773,1
2010,150000,0,276,1.8,6.6000000000000005,9.71995723218818,1
2008,50000,0,358,2.0,5.699999999999999,9.45000945000945,1
2008,155000,0,344,1.5,6.6000000000000005,9.45000945000945,1
2008,155000,0,398,1.4,6.7,9.45000945000945,1
2010,300000,0,162,2.2,5.4,9.719944110321366,1
2018,300000,0,145,2.2,6.5,11.879656160458453,1
2016,385000,0,253,2.0,7.199999999999999,11.339898537749926,1
2010,221000,0,273,2.4,5.699999999999999,9.720025157712174,1
2016,381000,0,285,1.3,5.8,11.339898537749926,1
2015,250999,0,256,1.1,5.699999999999999,11.069993990574693,1
2002,60000,0,214,2.5,5.300000000000001,9.45000945000945,1
2016,380000,0,397,1.4,6.9,11.339898537749926,1
2008,180000,0,62,1.4,5.5,9.449997046875923,1
2017,751000,0,371,1.7,7.6,11.609977324263038,2
2015,1250000,1,379,2.3,7.1,11.06990645929042,1
2014,229999,0,336,2.5,7.199999999999999,10.80003323087148,1
2019,1250000,0,83,2.1,5.9,12.15005315648256,1
2014,782000,0,207,1.7,5.699999999999999,10.799940414121854,1
2014,780000,0,367,1.8,6.800000000000001,10.799940414121854,1
2016,245000,0,72,1.7,5.8,11.339948303176854,1
2011,321000,0,277,1.8,5.5,9.990041554992748,1
2017,509999,0,230,2.5,6.3,11.610111351522509,1
2015,110000,0,137,2.3,6.800000000000001,11.07011070110701,1
2013,400000,0,298,1.5,5.8,10.53001053001053,1
2013,370000,0,304,1.8,6.4,10.53001053001053,1
2007,175000,0,161,1.0,5.0,9.45000945000945,1
1998,1000000,1,89,2.6,5.1,9.45000945000945,1
2013,92800,0,330,1.2,5.8,10.529862690590516,1
2014,291000,0,262,2.1,7.1,10.800043200172802,1
2013,92800,0,271,1.3,6.6000000000000005,10.529862690590516,1
2013,335000,0,212,2.1,6.800000000000001,10.530044130457677,1
2013,170000,0,225,1.5,6.0,10.530116132137914,1
2019,295000,0,102,3.4,7.199999999999999,12.15066828675577,1
2019,375000,0,99,2.7,6.9,12.15066828675577,1
2012,215000,0,210,2.3,6.2,10.260018174889336,1
2009,150000,0,103,1.9,4.9,9.45000945000945,0
2003,60000,0,140,2.5,5.1,9.45000945000945,1
2006,52000,0,316,2.1,6.7,9.45000945000945,1
2009,80000,0,162,2.1,5.8,9.450009450009452,1
2012,140000,0,397,1.4,6.1,10.260018174889336,1
2008,120000,0,100,1.8,5.2,9.450009450009452,1
2006,110000,0,377,1.4,6.0,9.45000945000945,1
2012,280000,0,247,1.0,6.3,10.26004551729284,1
2016,450000,0,267,2.1,6.3,11.339925610088,1
2018,1150000,0,167,2.4,6.1,11.879890213428371,1
2018,650000,0,388,2.6,7.0,11.880247109139871,1
2015,300000,0,393,1.4,6.9,11.06990645929042,1
2015,73000,0,253,1.3,6.2,11.06989570992989,1
2015,400000,0,116,1.1,5.6000000000000005,11.069969843875253,1
2017,300000,0,180,1.5,6.2,11.609971306785198,1
2012,300000,1,357,2.1,6.7,10.259917920656637,1
2012,450000,0,144,1.8,5.1,10.259961781642364,1
2009,200000,0,125,1.0,5.2,9.45000945000945,1
2019,580000,0,129,3.4,6.7,12.149930137901707,1
2017,550000,0,292,2.4,6.5,11.609365737996445,1
2007,190000,0,302,1.5,5.4,9.45000945000945,1
2017,450000,0,326,1.4,6.3,11.61016386917004,1
2014,220000,0,63,1.2,4.9,10.799969142945306,0
2012,310000,0,138,2.4,5.6000000000000005,10.259956327337008,1
2019,650000,0,277,2.9,7.5,12.150121501215011,2
2014,300000,0,295,1.9,6.5,10.800051203277013,1
2013,200000,0,138,2.3,5.6000000000000005,10.529957729741112,1
2012,285000,0,236,2.4,6.0,10.259921156373194,1
2014,335000,0,301,2.2,6.9,10.800039233636303,1
2011,370000,0,224,2.2,5.699999999999999,9.990040381725006,1
2013,375000,0,335,2.3,7.0,10.5300833867864,1
2009,235000,0,388,2.3,6.0,9.450049316612652,1
2013,345000,1,237,2.6,7.199999999999999,10.529956487783108,1
2013,365000,0,218,2.5,6.4,10.529948300855663,1
2014,400000,0,359,2.1,6.5,10.800108001080012,1
2015,250000,0,90,1.6,5.9,11.07011070110701,1
2012,465000,1,390,2.7,6.7,10.260052127566112,1
2017,300000,0,100,2.0,6.3,11.610356437942643,1
2018,655000,0,63,2.5,7.0,11.879870747006272,1
2016,350000,0,329,2.2,7.0,11.34001134001134,1
2015,500000,1,233,2.2,6.5,11.07002900347599,1
2015,465000,1,369,3.4,8.299999999999999,11.0700932118595,2
2008,263000,0,151,1.5,5.300000000000001,9.45000945000945,1
2012,250000,0,148,1.2,5.0,10.260034884118609,1
1999,60000,0,146,2.3,5.2,9.450009450009452,1
2005,70000,0,92,1.4,4.8,9.450009450009452,0
2016,250000,0,196,2.3,6.6000000000000005,11.34001134001134,1
2016,229999,0,225,1.4,5.8,11.339957758657349,1
2011,195000,0,148,2.4,5.300000000000001,9.99000999000999,1
2016,270000,0,141,1.3,5.4,11.34020618556701,1
2017,650000,0,102,1.1,5.9,11.609971306785198,1
2014,370000,0,194,2.4,7.0,10.8000108000108,1
2016,509999,0,355,1.2,7.199999999999999,11.340118504238369,1
2011,280000,0,178,2.4,6.6000000000000005,9.99000999000999,1
2010,180000,0,377,2.2,6.6000000000000005,9.720062208398137,1
2018,300000,0,242,2.1,6.800000000000001,11.88051595383571,1
2013,400000,0,94,1.7,5.0,10.530045072529376,1
2010,210000,0,230,1.1,6.1,9.720062208398131,1
2006,90000,0,70,1.5,4.5,9.45000945000945,0
2010,222000,0,394,1.5,5.9,9.720062208398131,1
2015,240000,0,138,1.9,6.6000000000000005,11.07002900347599,1
2013,450000,0,192,2.5,6.3,10.529957729741112,1
2017,650000,0,227,1.3,6.3,11.609907120743037,1
2010,200000,0,295,1.5,5.9,9.719989532318966,1
2011,210000,0,361,1.9,6.5,9.990009990009993,1
2011,75000,0,80,1.3,5.1,9.989515621723632,1
2011,450000,0,196,2.1,5.6000000000000005,9.990024753389736,1
2011,220000,0,386,1.6,6.4,9.99000999000999,1
2013,325000,0,214,2.4,6.4,10.53001053001053,1
2018,450000,0,332,2.9,7.199999999999999,11.879933472372556,1
2017,825000,0,125,1.5,5.6000000000000005,11.61016386917004,1
2007,125000,0,291,2.1,5.6000000000000005,9.450032950772789,1
2015,434999,0,85,2.3,6.0,11.07002900347599,1
2011,484999,0,259,2.2,5.9,9.990009990009993,1
2009,175000,0,232,1.4,5.2,9.45000945000945,1
2006,220000,0,242,1.6,5.2,9.45000945000945,1
2020,1250000,0,99,2.7,6.800000000000001,12.415349887133184,1
2017,215000,0,331,1.6,6.4,11.61003926925047,1
2014,625000,0,271,1.5,6.800000000000001,10.79999364706256,1
2018,615000,0,283,3.1,7.7,11.880247109139871,2
2012,130000,0,219,1.0,5.2,10.260038917388997,1
2013,175000,0,94,1.4,4.8,10.53006196616982,0
2011,150000,0,379,1.2,6.4,9.99000999000999,1
2011,195000,0,180,1.2,5.5,9.99000999000999,1
2020,550000,0,345,2.4,7.199999999999999,12.41996025612718,1
2018,1500000,0,229,3.1,7.3,11.88001188001188,1
2010,400000,0,395,2.5,6.4,9.719944110321366,1
2019,1350000,0,290,2.8,7.5,12.149684108213188,2
2015,217000,0,159,1.5,5.9,11.07011070110701,1
2011,290000,0,292,2.2,5.8,9.99000999000999,1
2018,700000,0,61,2.1,5.699999999999999,11.88001188001188,1
2014,175000,0,75,1.1,4.699999999999999,10.8000108000108,0
2017,575000,0,280,1.5,6.6000000000000005,11.610019446782571,1
2016,380000,0,322,1.7,6.7,11.340054205459102,1
2013,350000,0,242,2.2,6.4,10.530029446080338,1
2012,450000,0,82,2.4,5.4,10.260027573824104,1
2005,130000,0,306,1.8,6.0,9.45000945000945,1
2015,320000,0,316,1.7,7.199999999999999,11.0700124282417,1
2014,550000,0,175,1.3,5.8,10.799989463424913,1
2015,370000,0,128,1.7,5.5,11.07002900347599,1
2010,114999,0,200,2.4,6.6000000000000005,9.720062208398131,1
2020,1100000,0,111,2.6,6.800000000000001,12.422360248447204,1
2006,170000,0,155,1.3,4.699999999999999,9.45000945000945,0
2008,80000,0,114,1.5,5.699999999999999,9.45000945000945,1
2019,950000,0,344,2.8,7.1,12.149799885648942,1
2014,425000,0,205,1.9,6.2,10.799991360006912,1
2015,500000,0,342,1.6,7.3,11.07005963994631,1
2005,70000,0,109,2.1,5.9,9.45000945000945,1
2013,349000,0,357,1.9,6.3,10.53001053001053,1
2012,330000,0,254,2.0,6.4,10.260034884118609,1
2010,120000,0,281,2.3,5.9,9.71995723218818,1
2013,430000,0,197,2.3,6.9,10.52997356976634,1
2014,390000,0,68,1.3,5.6000000000000005,10.800043200172802,1
2012,225000,0,62,1.9,5.1,10.25999952279072,1
2010,350000,1,97,3.1,5.6000000000000005,9.720001254193711,1
2009,100000,0,129,1.2,4.699999999999999,9.4499398570721,0
2014,190000,0,128,2.3,6.3,10.80006912044237,1
2014,315000,0,217,1.3,5.9,10.79998429093194,1
2015,300000,0,329,2.2,7.5,11.06990645929042,2
2016,280000,0,61,1.2,5.5,11.340118504238369,1
2017,1650000,0,160,2.1,6.4,11.6099888121926,1
2015,295000,0,195,1.2,6.5,11.07011070110701,1
2012,2050000,1,389,2.6,7.0,10.260045453842704,1
2018,1475000,1,272,3.2,7.5,11.880584890333065,2
2017,1100000,1,142,2.4,7.1,11.610356437942643,1
2014,4400000,1,333,3.5,7.1,10.799952480209088,1
2016,670000,0,200,1.2,5.4,11.339185953711093,1
2015,750000,0,361,1.6,6.1,11.070069829039248,1
2015,760000,0,199,2.0,6.3,11.06999259866776,1
2017,850000,1,355,2.1,7.199999999999999,11.609682475184304,1
2015,390000,0,147,1.2,5.699999999999999,11.070067587000288,1
2016,450000,1,382,2.2,6.800000000000001,11.340161694047245,1
2014,425000,0,340,2.0,6.4,10.800160250573624,1
2016,770000,0,300,2.4,7.0,11.33999649307382,1
2015,1150000,1,171,3.2,6.4,11.070046400421454,1
2015,775000,0,360,2.5,7.199999999999999,11.070043766953454,1
2019,720000,1,200,3.9,8.299999999999999,12.15066828675577,2
2018,1725000,1,211,4.4,7.3,11.8800792864222,1
2018,539000,0,263,2.5,7.1,11.879306248515087,1
2017,420000,0,317,1.6,7.4,11.610086843449588,1
